title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
Thermo-economic analysis for a novel grid-scale pumped thermal electricity storage system coupled with a coal-fired power plant,18,2023,… The current study uses Design 1 for the high-temperature thermal storage section… lower bound of the storage temperature in this design (260 C) also affects the recuperation temperature …,https://www.sciencedirect.com/science/article/pii/S0360544223015037,,0,"low temperature, thermal grid",10.1016/j.energy.2023.128109,Qingqing Yong; Kaiyuan Jin; Xiaobo Li; Ronggui Yang,2023-10,,https://api.elsevier.com/content/article/PII:S0360544223015037?httpAccept=text/xml,15
Novel thermal-aware green scheduling in grid environment,20,2023,"… 18 am Figure 2 shows that server room 2 has the lowest temperature at 0, 3, 4, and 11 hours, whereas server room 6 has the lowest temperature at 7, 8, 9, 10, 14, 16, 17, and 18 hours. …",https://www.researchgate.net/profile/Muhammad-Jibril-3/publication/365036944_AIA22023321/links/636399d337878b3e877bc817/AIA22023321.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Muhammad-Jibril-3/publication/365036944_AIA22023321/links/636399d337878b3e877bc817/AIA22023321.pdf,0,"low temperature, thermal grid",10.1504/ijwgs.2023.10054497,Minjin Ma; Fan Ding,2023,,http://www.inderscienceonline.com/doi/full/10.1504/IJWGS.2023.10054497,0
Massive grid-scale energy storage for next-generation concentrated solar power: A review of the potential emerging concepts,51,2023,"… operates with inefficient power cycles at low temperatures [6,7]. As a result, new possibilities for hybridization are arising, expanding beyond thermal-based technologies. This include …",https://www.sciencedirect.com/science/article/pii/S1364032123004902,,0,"low temperature, thermal grid",10.1016/j.rser.2023.113633,Javier Baigorri; Fritz Zaversky; David Astrain,2023-10,,https://api.elsevier.com/content/article/PII:S1364032123004902?httpAccept=text/xml,39
Energy and exergy assessment for a University of Sharjah's PV grid-connected system based on experimental for harsh terrestrial conditions,28,2023,"… The low ambient temperatures in January courses reduced low thermal losses and kept the PV model temperature. However, the low solar radiation limited the conversion yield of the …",https://www.sciencedirect.com/science/article/pii/S2352484722027184,,0,"low temperature, thermal grid",10.1016/j.egyr.2022.12.117,Tareq Salameh; Abdul Kadir Hamid; Mena Maurice Farag; Essam M. Abo-Zahhad,2023-5,,https://api.elsevier.com/content/article/PII:S2352484722027184?httpAccept=text/xml,13
Predictive control of low-temperature heating system with passive thermal mass energy storage and photovoltaic system: Impact of occupancy patterns and …,19,2023,"… from the grid was required for efficiently using the PV surplus electrical energy. In the present study, the integration of a low-temperature under-floor heating system and passive thermal …",https://www.sciencedirect.com/science/article/pii/S0360544223001858,,0,"low temperature, thermal grid",10.1016/j.energy.2023.126791,Zhichen Wei; John Calautit,2023-4,,https://api.elsevier.com/content/article/PII:S0360544223001858?httpAccept=text/xml,15
Energy management in plug-in hybrid electric vehicles: preheating the battery packs in low-temperature driving scenarios,30,2023,"… where Pheat is the constant heating power, theat is the preheating time, ce is the electricity price (the electricity prices from the grid and the battery are set the same in this paper, listed …",https://ieeexplore.ieee.org/abstract/document/10265299/,,0,"low temperature, thermal grid",10.1016/j.energy.2022.126060,Zheng Chen; Simin Wu; Shiquan Shen; Yonggang Liu; Fengxiang Guo; Yuanjian Zhang,2023-1,,https://api.elsevier.com/content/article/PII:S0360544222029462?httpAccept=text/xml,49
Research on processability and transmission performance of low temperature co-fired ceramic ball grid array packaging based on electroless plating surface …,2,2023,… This study presents a ball grid array packaging solution that utilizes a low-temperature co-fired ceramic substrate to meet the growing need for miniaturization and integration of T/R …,https://www.mdpi.com/1996-1944/16/20/6720,,0,"low temperature, thermal grid",10.3390/ma16206720,Song Wang; Tianyu Hou; Rui Huo; Zhengtian Chen; Qinghua Zeng; Ying He; Yan Zhao; Xiao Liu,10/17/2023,"<jats:p>A microwave transmitter/receiver using the low-temperature co-fired ceramic substrate and ball grid array packaging demonstrates superior properties, including high integration, miniaturization, and high electromagnetic shielding. However, it holds limitations of inadequate hermeticity (that is, gas or moist impermeability), high cost, and low reproducibility. In this work, we aim to overcome these difficulties by introducing a new packing technique. The packaging utilizes an electroless plated Ni/Pd/Au surface, resulting in a significant enhancement of the packaging hermeticity by orders of magnitude, approaching the level of &lt;5 × 10−9 Pa·m3/s. Both Sn63Pb37 and Au80Sn20 solder alloys demonstrate exceptional solderability, attributed to Pd atoms diffusing to the Au layer during soldering at 310 °C. A reliability test of the packaging shows that the shear strength of the solder balls drops after thermal shocks but negligibly affects the hermeticity of the packaging. Furthermore, a meticulously designed internal vertical interconnect structure and I/O interconnections were engineered in the ball grid array packaging, showcasing excellent transmission characteristics within the 10–40 GHz frequency range while ensuring effective isolation between ports.</jats:p>",https://www.mdpi.com/1996-1944/16/20/6720/pdf,0
Experimental and numerical simulation of a 2.88 kW PV grid-connected system under the terrestrial conditions of Sharjah city,27,2023,"… A 2.88 kW grid-connected PV system needs an equivalent heat transfer … highest temperature of the PV module occurs in the middle of the PV module’s cell, while the lowest temperature …",https://www.sciencedirect.com/science/article/pii/S2352484722027147,,0,"low temperature, thermal grid",10.1016/j.egyr.2022.12.115,Tareq Salameh; Abdul Kadir Hamid; Mena Maurice Farag; Essam M. Abo-Zahhad,2023-5,,https://api.elsevier.com/content/article/PII:S2352484722027147?httpAccept=text/xml,13
Promoting the flexibility of thermal prosumers equipped with heat pumps to support power grid management,5,2023,"… Future studies should focus on thermal grids with substations that include different local heat generators, with a special focus on those supplied using by RES technologies. The …",https://www.mdpi.com/2071-1050/15/9/7494,,0,"low temperature, thermal grid",10.3390/su15097494,Giuseppe Edoardo Dino; Pietro Catrini; Valeria Palomba; Andrea Frazzica; Antonio Piacentino,5/3/2023,"<jats:p>The increasing share of renewable energy sources in energy systems will lead to unpredictable moments of surplus/deficit in energy production. To address this issue, users with heat pumps can provide support to power grid operators through flexible unit operation achieved via Demand Response programs. For buildings connected to low-temperature heating networks with ensured third-party access, further room for flexibility can be explored by investigating the production of surplus heat that can be sold to the network. A key aspect lies in the identification of the energy pricing options that could encourage such flexible operation of a heat pump by “thermal prosumers”. To this aim, the present study investigates the impact of ad hoc variations in the electricity purchasing price through discounts or penalties included in the “network cost” component of the price on cost-effective operation of a heat pump connected to the thermal network. To discuss the effects of different pricing options in terms of increased flexibility, an office building located in Italy and equipped with a high-temperature heat pump is adopted as the case study. A heuristic profit-oriented management strategy of the heat pump is assumed, and dynamic simulations are performed. The results indicate that at current electricity prices, the heat pump operation is profitable both when supplying the heat to meet the building’s requirements and when producing surplus heat for sale to the thermal network. In addition, it is revealed that the penalties applied to the electricity purchasing price are effective in encouraging changes in the heat pump operation strategy, reducing its average production (the building increasingly relying on buying heat from the network) and the associated electricity consumption by 46.0% and 79.7% in the “light” and “severe” local power deficit scenarios, respectively.</jats:p>",https://www.mdpi.com/2071-1050/15/9/7494/pdf,2
… hybrid machine learning-assisted optimization and rule-based energy monitoring of a green concept based on low-temperature heating and high-temperature …,15,2023,"This article aims to support the targeted worldwide green transition process by introducing and thoroughly analyzing a low-temperature heating and high-temperature cooling, smart …",https://www.sciencedirect.com/science/article/pii/S0959652622051095,,0,"low temperature, thermal grid",10.1016/j.jclepro.2022.135535,Amirmohammad Behzadi; Annika Gram; Eva Thorin; Sasan Sadrizadeh,2023-1,,https://api.elsevier.com/content/article/PII:S0959652622051095?httpAccept=text/xml,13
TEM and EBSD characterization revealing the recrystallization process occurring in the Sn-3.0 Ag-0.5 Cu Ball Grid Array solder joints during thermal cycling,18,2023,"… on solder joints during high and low temperature cycle experiment; 2) characterizing the areas at the similar locations of different samples, the number of thermal cycles of which is …",https://www.sciencedirect.com/science/article/pii/S1044580323002486,,0,"low temperature, thermal grid",10.1016/j.matchar.2023.112890,Yihui Du; Yishu Wang; Xiaoliang Ji; Shihai Tan; Jing Han; Fu Guo,2023-6,,https://api.elsevier.com/content/article/PII:S1044580323002486?httpAccept=text/xml,17
Flexible and elastic thermal regulator for multimode intelligent temperature control,24,2023,"… Furthermore, we fabricate a “grid window” utilizing photic-thermal integrated thermal control, achieving a superior heat supply of 13.7C at a light intensity of 180 mW/cm 2 and a …",https://onlinelibrary.wiley.com/doi/abs/10.1002/sus2.171,,0,"low temperature, thermal grid",10.1002/sus2.171,Can Chen; Huitao Yu; Tao Lai; Jun Guo; Mengmeng Qin; Zhiguo Qu; Yiyu Feng; Wei Feng,11/27/2023,"<jats:title>Abstract</jats:title><jats:p>As nonlinear thermal devices, thermal regulators can intelligently respond to temperature and control heat flow through changes in heat transfer capacities, which allows them to reduce energy consumption without external intervention. However, current thermal regulators generally based on high‐quality crystalline‐structure transitions are intrinsically rigid, which may cause structural damage and functional failure under mechanical strain; moreover, they are difficult to integrate into emerging soft electronic platforms. In this study, we develop a flexible, elastic thermal regulator based on the reversible thermally induced deformation of a liquid crystal elastomer/liquid metal (LCE/LM) composite foam. By adjusting the crosslinking densities, the LCE foam exhibits a high actuation strain of 121% with flexibility below the nematic–isotropic phase transition temperature (<jats:italic>T</jats:italic><jats:sub>NI</jats:sub>) and hyperelasticity above <jats:italic>T</jats:italic><jats:sub>NI</jats:sub>. The incorporation of LM results in a high thermal resistance switching ratio of 3.8 over a wide working temperature window of 60°C with good cycling stability. This feature originates from the synergistic effect of fragmentation and recombination of the internal LM network and lengthening and shortening of the bond line thickness. Furthermore, we fabricate a “grid window” utilizing photic‐thermal integrated thermal control, achieving a superior heat supply of 13.7°C at a light intensity of 180 mW/cm<jats:sup>2</jats:sup> and a thermal protection of 43.4°C at 1200 mW/cm<jats:sup>2</jats:sup>. The proposed method meets the mechanical softness requirements of thermal regulator materials with multimode intelligent temperature control.</jats:p>",https://onlinelibrary.wiley.com/doi/pdf/10.1002/sus2.171,25
Resilience-oriented district energy system integrated with renewable energy and multi-level seasonal energy storage,12,2023,"… systems, solar panels, heating systems, cooling systems, and energy storage systems [11]. … for managing energy in the district energy systems. The thermostat temperature set point is …",https://www.sciencedirect.com/science/article/pii/S2352152X2302042X,,0,"low temperature, district energy",10.1016/j.est.2023.108645,Azam Entezari Harsini,2023-11,,https://api.elsevier.com/content/article/PII:S2352152X2302042X?httpAccept=text/xml,10
Short-term cooling and heating loads forecasting of building district energy system based on data-driven models,32,2023,… Accurate forecasting of cooling and heating loads is critical for optimizing the energy usage of devices and planning for energy storage in building district energy systems (BDESs). Data-…,https://www.sciencedirect.com/science/article/pii/S0378778823007430,,0,"low temperature, district energy",10.1016/j.enbuild.2023.113513,Hanfei Yu; Fan Zhong; Yuji Du; Xiang'e Xie; Yibin Wang; Xiaosong Zhang; Shifang Huang,2023-11,,https://api.elsevier.com/content/article/PII:S0378778823007430?httpAccept=text/xml,32
Estimating cooling demand flexibility in a district energy system using temperature set point changes from selected buildings,18,2023,"… We apply our method to a district energy system at a university campus that is roughly equivalent to a city of 30,000 people. Cooling is produced at a central energy facility with electric …",https://www.sciencedirect.com/science/article/pii/S0306261923001800,,0,"low temperature, district energy",10.1016/j.apenergy.2023.120816,Ryan C. Triolo; Ram Rajagopal; Frank A. Wolak; Jacques A. de Chalendar,2023-4,,https://api.elsevier.com/content/article/PII:S0306261923001800?httpAccept=text/xml,16
nPro: A web-based planning tool for designing district energy systems and thermal networks,55,2023,… to simulate and optimize district energy systems in the … district energy systems is presented which focuses on district heating and cooling networks and is available at www.npro.energy . …,https://www.sciencedirect.com/science/article/pii/S0360544222034624,,0,"low temperature, district energy",10.1016/j.energy.2022.126575,Marco Wirtz,2023-4,,https://api.elsevier.com/content/article/PII:S0360544222034624?httpAccept=text/xml,36
Short-term energy scenario of district energy system using optimised renewable energy mix with and without energy storage,29,2023,… district imports 80% of electrical energy. This study will aspire to achieve 25% and 50% renewable energy in the district's energy … The significance of battery storage in the district energy …,https://www.sciencedirect.com/science/article/pii/S2590123023001445,,0,"low temperature, district energy",10.1016/j.rineng.2023.101017,Ashutosh Shirole; Mahesh Wagh; Vivek Kulkarni; Prashant Patil,2023-6,,https://api.elsevier.com/content/article/PII:S2590123023001445?httpAccept=text/xml,23
Machine learning-based district load forecasting models for fifth-generation district heating and cooling systems,2,2023,"… promoting the development of district energy systems, especially multi-energy complementary fifth generation district energy systems. Fifth generation district heating and cooling …",https://publications.ibpsa.org/conference/paper/?id=bs2023_1284,,0,"fifth generation, district energy",10.26868/25222708.2023.1284,Ting Bu; Rui Fan; Kexin Sun; Yibing Zhou; Bin Zheng,9/4/2023,,,0
Business Models for District Energy Systems Using Stackelberg Pricing Games,2,2023,"… model is implemented that is based on a fifthgeneration district heating and cooling (5GDHC) network currently being planned for a residential district in Hassel, Germany, with 51 …",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4407962,,0,"fifth generation, district energy",10.2139/ssrn.4407962,Maximilian Hoffmann; Frieder Borggrefe; Detlef Stolten; Aaron Praktiknjo,2023,,,0
Performance analysis of a reversible water/LiBr absorption heat pump connected to district heating network in warm and cold climates,19,2023,"This paper presents the annual performance of a proposed reversible water/LiBr absorption heat pump connected to a district heating network for space cooling, heating, and domestic …",https://www.sciencedirect.com/science/article/pii/S0360544223000737,,0,"low temperature, district heat pump",10.1016/j.energy.2023.126679,Dereje S. Ayou; Muhammad Fa'iq Vidi Wardhana; Alberto Coronas,2023-4,,https://api.elsevier.com/content/article/PII:S0360544223000737?httpAccept=text/xml,15
Coming in from the cold: Heat pump efficiency at low temperatures,27,2023,"… winters with minimum temperatures above −10C, our analysis suggests that heat pumps can be … over performance or the need for back-up heating capacity. This is subject to thorough …",https://www.cell.com/joule/fulltext/S2542-4351(23)00351-3?{{{EngagementData}}}=&emci=96aa5cb5-2a56-ee11-9937-00224832e811&emdi=ea000000-0000-0000-0000-000000000001&ceid=%7B%7BContactsEmailID%7D%7D,,0,"low temperature, district heat pump",10.1016/j.joule.2023.08.005,Duncan Gibb; Jan Rosenow; Richard Lowes; Neil J. Hewitt,2023-9,,https://api.elsevier.com/content/article/PII:S2542435123003513?httpAccept=text/xml,21
A field test of medium-depth geothermal heat pump system for heating in severely cold region,22,2023,… on whether the indoor temperature can still be stable … temperature fluctuation when flow rate and heat pump downtime changes; (c) to illustrate the reason of DBHE outlet temperature …,https://www.sciencedirect.com/science/article/pii/S2214157X23004318,,0,"low temperature, district heat pump",10.1016/j.csite.2023.103125,Xiaoyan Wang; Tao Zhan; Guang Liu; Long Ni,2023-8,,https://api.elsevier.com/content/article/PII:S2214157X23004318?httpAccept=text/xml,18
A numerical study on performance efficiency of a low-temperature horizontal ground-source heat pump system,12,2023,… shallow ground and its low-grade heat potential is fundamental to designing 5th generation district heating and cooling (DHC) networks. Horizontal ground-source heat pump (HGSHP) …,https://www.sciencedirect.com/science/article/pii/S0378778823003675,,0,"low temperature, district heat pump",10.1016/j.enbuild.2023.113137,Wu Gao; Shakil Masum; Meysam Qadrdan; Hywel Rhys Thomas,2023-7,,https://api.elsevier.com/content/article/PII:S0378778823003675?httpAccept=text/xml,11
Research on envelope thermal performance of ultra-low energy rural residential buildings in China,6,2023,"… of ultra-low energy … heat transfer coefficients of building envelopes of ultra-low energy rural residential buildings in the severe cold zone, cold zone and hot summer and cold winter zone …",https://www.mdpi.com/2071-1050/15/8/6931,,0,"ultra-low temperature, district thermal",10.3390/su15086931,Qinqin Deng; Shengnan Zhang; Ming Shan; Ji Li,4/20/2023,"<jats:p>Rural energy consumption plays an important role in energy consumption due to the improvement of rural residents’ living quality requirements in China. Ultra-low energy rural residential buildings are proposed to decrease rural energy consumption. First of all, this paper aims to provide the definition of ultra-low energy rural residential buildings, which is to reduce 50% of the building energy consumption of the rural residential benchmark building according to the Chinese standard for energy efficiency of rural residential buildings. Secondly, this paper presents the heat transfer coefficients of building envelopes of ultra-low energy rural residential buildings in the severe cold zone, cold zone and hot summer and cold winter zone in China. Based on optimized design and simulation analysis, the heat transfer coefficients of building envelopes are determined by the construction cost, energy efficiency and retrofit feasibility. Thirdly, the suitable combination of a high-performance external wall and internal wall is recommended based on carbon emission and cost efficiency. As an achievement, a technical specification for ultra-low energy rural buildings has been proposed by the China Academy of Building Research. It is beneficial to design ultra-low energy rural residential buildings in China and other countries.</jats:p>",https://www.mdpi.com/2071-1050/15/8/6931/pdf,5
Study on the performance of an ultra-low energy building in the Qinghai-Tibet Plateau of China,18,2023,"… of the ultra-low energy building and heating system in the heating season was … source heat pump can meet the requirements, which shows that the ultra-low temperature air source heat …",https://www.sciencedirect.com/science/article/pii/S2352710223005247,,0,"ultra-low temperature, district thermal",10.1016/j.jobe.2023.106345,Guo Qiang; Wang Fuxi; Gao Yi; Liu Yuanjun; Liu Yang; Tianhu Zhang,2023-7,,https://api.elsevier.com/content/article/PII:S2352710223005247?httpAccept=text/xml,7
The thermal performance and applicability analysis of the composite ventilation system with heat recovery in ultra-low energy buildings,15,2023,"… -loop heat pump and traditional heat pump system. During the test, the thermal performance … potential and applicability of the heat recovery units in the ultra-low energy buildings (ULEBs…",https://www.sciencedirect.com/science/article/pii/S0360544222028286,,0,"ultra-low temperature, district thermal",10.1016/j.energy.2022.125942,Liu Shuailing; Ma Guoyuan; Jia Xiaoya; Xu Shuxue; Wu Guoqiang; Zhang Yumei,2023-1,,https://api.elsevier.com/content/article/PII:S0360544222028286?httpAccept=text/xml,10
Multi-objective optimization of ultra-low energy housing in hot summer cold winter climate zone of China based on a probabilistic behavioral model,6,2023,"… that the thermal envelope … for heating and air conditioning within specified limits. Therefore, reducing the energy demand of ultra-low energy buildings in this study only includes heating …",https://www.mdpi.com/2075-5309/13/5/1172,,0,"ultra-low temperature, district thermal",10.3390/buildings13051172,Junmi Xiang; Hongcheng Liu; Xiaojun Li; Phil Jones; Emmanouil Perisoglou,4/28/2023,"<jats:p>Occupant behavior has an important impact on building energy consumption, and the accuracy of an occupant behavior model directly affects the reliability of energy consumption simulation results. Ultra-low energy buildings are crucial to achieving building energy conservation and carbon dioxide reduction in China. In order to effectively promote the development of ultra-low energy buildings in Hot Summer and Cold Winter Climate Zones. where most residents adopt a “part-time, part-space” pattern of intermittent energy use behavior, and to solve the problem of poor indoor thermal environments and the high incremental cost of ultra-low energy, the study described in this paper takes Changsha as an example to carry out a multi-objective optimization study on ultra-low energy housing using a probabilistic behavioral model. On the basis of a probability model representing the residents’ actual behavior in Changsha, the optimization objective indicators, key variables and the technology benchmarks for ultra-low energy building were determined, then multi-objective optimization was carried out for a range of energy efficient technologies to obtain the Pareto optimal solutions. The results showed that the set of optimal solutions could reduce energy demand by 50.2 to 60.2% and reduce indoor thermal discomfort time by 3.52–11.09% compared with those of a reference base case, which just meets the requirements of the current design standard for energy efficient domestic buildings. An optimum solution for energy savings and indoor thermal comfort, along with economic costs, was identified, which can assist in decision-making by providing different preferences and provide useful reference for the design of ultra-low energy buildings in Hot Summer and Cold Winter Climate regions.</jats:p>",https://www.mdpi.com/2075-5309/13/5/1172/pdf,5
Experimental investigations on the performance of a thermo-mechanical refrigeration system utilizing ultra-low temperature waste heat sources,8,2023,"… ultra-low temperature (between 48 C and 120 C) waste heat, which forms 25 % of the global unrecovered waste heat, to drive thermal … ) system at ultra-low temperatures ranging from 50 …",https://www.sciencedirect.com/science/article/pii/S1110016823002600,,0,"ultra-low temperature, district thermal",10.1016/j.aej.2023.03.083,Ahmad K. Sleiti; Wahib A. Al-Ammari; Mohammed Al-Khawaja,2023-5,,https://api.elsevier.com/content/article/PII:S1110016823002600?httpAccept=text/xml,7
Experimental assessment of the first industrial implementation of ejector refrigeration system operating with R1233zd (E) driven by ultra-low temperature heat …,3,2023,"… , COP, and refrigeration capacity for three levels of motive temperature are presented. The available thermal capacity of the waste heat source for tested system has been 200 kW. The …",https://www.sciencedirect.com/science/article/pii/S0140700723001974,,0,"ultra-low temperature, district thermal",10.1016/j.ijrefrig.2023.07.003,Jerzy Gagan; Kamil Śmierciew; Michał Łukaszuk; Dariusz Butrymowicz; Andrzej Pawluczuk; Mikołaj Mastrowski; Marek Bergander; Artur Cebula,2023-10,,https://api.elsevier.com/content/article/PII:S0140700723001974?httpAccept=text/xml,3
Parametric effects of ring-shaped phase change module on the temperature regulation of ultra-low carbon shallow geothermal ventilation system,4,2023,"… by relatively large temperature fluctuations at the outlet in many application scenarios, which will reduce the thermal comfortable of the delivery outlet air temperature. The existing …",https://www.sciencedirect.com/science/article/pii/S2352152X23008289,,0,"ultra-low temperature, district thermal",10.1016/j.est.2023.107431,Jiaqi Shi; Mingjing Xie; Difei Jiang,2023-8,,https://api.elsevier.com/content/article/PII:S2352152X23008289?httpAccept=text/xml,4
Ultra low-temperature fabrication of hollow glass microspheres and polysilazane coating for enhanced thermal protection of carbon/epoxy composites,5,2023,… This investigation was aimed to develop high-temperature resistant coatings suitable for carbon fiber-reinforced epoxy composites at ultra low preparation temperatures. In the organic-…,https://www.sciencedirect.com/science/article/pii/S2468023023004340,,0,"ultra-low temperature, district thermal",10.1016/j.surfin.2023.103064,Zhaoyang Fan; Chao Xiong; Junhui Yin; Yu Zhang; Youchun Zou; Huanran Zhou,2023-8,,https://api.elsevier.com/content/article/PII:S2468023023004340?httpAccept=text/xml,2
"Small, affordable, ultra-low-temperature vapor-compression and thermoelectric hybrid freezer for clinical applications",7,2023,"… -19 vaccines at low temperatures leads to the rising demand of ultra-low-temperature (ULT; … With further optimization of thermal insulation, the hybrid ULT freezer demonstrated in this …",https://www.cell.com/cell-reports-physical-science/fulltext/S2666-3864(23)00580-5,,0,"ultra-low temperature, district thermal",10.1016/j.xcrp.2023.101735,Qian Xu; Biao Deng; Yupeng Wang; Weishu Liu; Gang Chen,2023-12,,https://api.elsevier.com/content/article/PII:S2666386423005805?httpAccept=text/xml,1
Flash joining of SiC at ultra-low temperature,16,2023,"… filler, vacuum, high temperature, and a longer duration [8], [9], [10], [11] for reliable joining. However, at high temperatures, owing to the mismatch of the thermal expansion coefficient …",https://www.sciencedirect.com/science/article/pii/S0955221923000134,,0,"ultra-low temperature, district thermal",10.1016/j.jeurceramsoc.2023.01.013,Long Zhou; Chun Li; Xiaoqing Si; Chenghao Zhang; Bo Yang; Junlei Qi; Jian Cao,2023-6,,https://api.elsevier.com/content/article/PII:S0955221923000134?httpAccept=text/xml,16
Quantification of overlapping heating and cooling demand for the feasibility assessment of bi-directional systems over Europe,9,2023,"… heating and cooling demand altogether. To meet such requirement, the bi-directional fifth generation district heating and cooling … renewable and waste energy sources. The overlapping …",https://www.sciencedirect.com/science/article/pii/S0378778823004747,,0,"bi-directional, district heating and cooling",10.2139/ssrn.4372787,Yichi Zhang; Pär Johansson; Angela Sasic Kalagasidis,2023,,,0
"Modeling of a bidirectional substation in a district heating network: Validation, dynamic analysis, and application to a solar prosumer",9,2023,"… For this reason, the effect of coupling a bi-directional thermal substation with a solar heating system was here investigated. More specifically, the solar thermal system was composed of …",https://www.sciencedirect.com/science/article/pii/S0360544223020157,,0,"bi-directional, district heating and cooling",10.1016/j.energy.2023.128621,Giuseppe Edoardo Dino; Pietro Catrini; Alessandro Buscemi; Antonio Piacentino; Valeria Palomba; Andrea Frazzica,2023-12,,https://api.elsevier.com/content/article/PII:S0360544223020157?httpAccept=text/xml,7
Techno-economic assessment of bi-directional low temperature networks,6,2023,… given Bi-directional Low Temperature Network (BLTN) using scenario analysis. BLTNs are capable of supplying both heating and cooling via a bi-directional network of ‘warm’ and ‘cool…,https://www.sciencedirect.com/science/article/pii/S0306261923005664,,0,"bi-directional, district heating and cooling",10.1016/j.apenergy.2023.121202,Michael Taylor; Wu Gao; Shakil Masum; Meysam Qadrdan,2023-10,,https://api.elsevier.com/content/article/PII:S0306261923005664?httpAccept=text/xml,4
The Future of District Heating and Cooling Networks,2,2023,"… be ‘Bi-directional Heating and Cooling’ networks, since this highlights the necessarily bi-directional … cooling. However, the terms Cold – Ultra-Low and Cold – CHC (collectively Cold …",https://ukerc8.dl.ac.uk/publications/working_paper/UKERC_The-Future-of-District-Heating-and-Cooling-Networks.pdf,http://scholar.google.com/https://ukerc8.dl.ac.uk/publications/working_paper/UKERC_The-Future-of-District-Heating-and-Cooling-Networks.pdf,0,"bi-directional, district heating and cooling",10.1088/978-0-7503-5286-4ch10,Paul Woods,12/1/2023,,,0
Finite element heat transfer analysis in selective laser melting of AlSi10Mg alloy using bi-directional scan strategy: Enhanced thermal conductivity …,8,2023,"In the present work, a 3D finite element model was created using the commercial ABAQUS software to analyze the selective laser melting process of AlSi10Mg powder in a bidirectional …",https://www.sciencedirect.com/science/article/pii/S2238785423028417,,0,"bi-directional, district heating and cooling",10.1016/j.jmrt.2023.11.067,Payam Seraj; Abbas Akbarzadeh; Mohsen Mohammadi,2023-11,,https://api.elsevier.com/content/article/PII:S2238785423028417?httpAccept=text/xml,6
A novel flat heat pipe for anti-gravity orientations: Leaf fractal evaporator and bi-directional transport capillary channel,15,2023,"… between the heating region and the liquid-cooled section. The inlet temperature of cooling water … In this research, a unique type of flat heat pipe designed with bi-directional transport …",https://www.sciencedirect.com/science/article/pii/S1359431123009833,,0,"bi-directional, district heating and cooling",10.2139/ssrn.4333641,Wei-Wei Wang; Yong-Juan Song; Bin Li; Di Liu; Fu-Yun Zhao; Yang Cai,2023,,,0
Roadmaps for heating and cooling system transitions seen through uncertainty and sensitivity analysis,11,2023,… 5GDHC: Bi-directional looped network with heating and cooling exchange between buildings using warm and cold pipes. The warm pipe temperature is maintained at around 30 C to …,https://www.sciencedirect.com/science/article/pii/S0196890423007689,,0,"bi-directional, district heating and cooling",10.1016/j.enconman.2023.117422,Yichi Zhang; Pär Johansson; Angela Sasic Kalagasidis,2023-9,,https://api.elsevier.com/content/article/PII:S0196890423007689?httpAccept=text/xml,8
Thermal prediction for energy management of clouds using a hybrid model based on CNN and stacking multi-layer bi-directional LSTM,11,2023,"… Hotspots form when the temperature of the host rises, increasing cooling costs and affecting … networks (CNN) and stacking multi-layer bi-directional long-term short memory (BiLSTM) for …",https://www.sciencedirect.com/science/article/pii/S2352484723000318,,0,"bi-directional, district heating and cooling",10.1016/j.egyr.2023.01.032,Hamed Tabrizchi; Jafar Razmara; Amir Mosavi,2023-12,,https://api.elsevier.com/content/article/PII:S2352484723000318?httpAccept=text/xml,10
One-way water transport and enhanced heating and cooling for cotton fabrics,15,2023,"… In conclusion, a 3D Bi-directional water transport and drying fabric was fabricated by dip-coating of nano-ZnO and printing a discontinuous hydrophobic pattern on one side. When the …",https://link.springer.com/article/10.1007/s10570-023-05073-3,,0,"bi-directional, district heating and cooling",10.1007/s10570-023-05073-3,Hong Zhao; Zhuizhui Fan; Changlin Jia; Zaisheng Cai,2/18/2023,,https://link.springer.com/content/pdf/10.1007/s10570-023-05073-3.pdf,14
