title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Seasonal thermal energy storage system for cold climate zones: A review of recent developments,111,2018.0,… This paper investigates STES systems integrated with heat pump and solar collectors for heating applications in cold climate zones based on the current available literature. Furthermore…,https://www.sciencedirect.com/science/article/pii/S1364032118306099,,0,"heat pump, thermal energy storage"
An overview of thermal energy storage systems,1258,2018.0,… One key function in thermal energy management is thermal energy storage (TES). … of thermal energy storage field is discussed. Role of TES in the contexts of different thermal energy …,https://www.sciencedirect.com/science/article/pii/S036054421732056X,,0,"heat pump, thermal energy storage"
Control concepts of a radiant wall working as thermal energy storage for peak load shifting of a heat pump coupled to a PV array,47,2018.0,"… thermal mass is actively used for energy storage. Consequently, TABS can be considered as a short term, sensible, and low temperature thermal energy storage … The storage capacity of …",https://www.sciencedirect.com/science/article/pii/S0960148117311370,,0,"heat pump, thermal energy storage"
Quantifying demand flexibility of power-to-heat and thermal energy storage in the control of building heating systems,223,2018.0,… energy systems is highly restricted by power-to-heat conversion such as heat pumps and thermal energy storage … of the building energy system with thermal energy storage. To identify …,https://www.sciencedirect.com/science/article/pii/S0306261917316112,,0,"heat pump, thermal energy storage"
Industrial heat pump integration in non-continuous processes using thermal energy storages as utility–a graphical approach,14,2018.0,"… The aim of this paper is to demonstrate a practical methodology for heat pump (HP) integration in non… It is shown, that by integrating a HP and using thermal energy storages (TESs) to …",https://www.researchgate.net/profile/Jan-Stampfli/publication/326830557_Industrial_Heat_Pump_Integration_in_Non-Continuous_Processes_Using_Thermal_Energy_Storages_as_Utility_-_A_Graphical_Approach/links/5e5b9f5e4585152ce8fcf696/Industrial-Heat-Pump-Integration-in-Non-Continuous-Processes-Using-Thermal-Energy-Storages-as-Utility-A-Graphical-Approach.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Jan-Stampfli/publication/326830557_Industrial_Heat_Pump_Integration_in_Non-Continuous_Processes_Using_Thermal_Energy_Storages_as_Utility_-_A_Graphical_Approach/links/5e5b9f5e4585152ce8fcf696/Industrial-Heat-Pump-Integration-in-Non-Continuous-Processes-Using-Thermal-Energy-Storages-as-Utility-A-Graphical-Approach.pdf,0,"heat pump, thermal energy storage"
Detailed numerical investigation of a pumped thermal energy storage with low temperature heat integration,105,2018.0,"… The heat is stored in a thermal energy storage. During discharging, heat from the storage is used to operate a thermal cycle. … heat pumps to provide additional thermal energy for district …",https://www.sciencedirect.com/science/article/pii/S0360544217321308,,0,"heat pump, thermal energy storage"
High temperature borehole thermal energy storage-A case study,12,2018.0,"… The result shows that it is possible to retrieve around 93 GWh/year of stored heat winter time, with the use of heat pumps using ammoniac as refrigerant. The discharge temperatures …",https://shareok.org/handle/11244/301575,,0,"heat pump, thermal energy storage"
Study on the performance of solar-assisted transcritical CO2 heat pump system with phase change energy storage suitable for rural houses,48,2018.0,"… solar radiation heat to provide low-temperature thermal energy for the heat pump, and the high-temperature hot water produced in the gas cooler is used for heating and domestic water. …",https://www.sciencedirect.com/science/article/pii/S0038092X18308648,,0,"heat pump, thermal energy storage"
Worldwide application of aquifer thermal energy storage–A review,331,2018.0,"… In open-loop systems, also referred to as Aquifer Thermal Energy Storage (ATES), sensible heat and cold is temporarily stored in the subsurface through injection and withdrawal of …",https://www.sciencedirect.com/science/article/pii/S1364032118304933,,0,"heat pump, thermal energy storage"
Pumped thermal electricity storage: a technology overview,224,2018.0,… the Pumped Thermal Electricity Storage … thermal energy storage system for large scale electric applications based on Brayton cycle. The system works as a high temperature heat pump …,https://www.sciencedirect.com/science/article/pii/S2451904917303700,,0,"heat pump, thermal energy storage"
Geocooling with integrated PCM thermal energy storage in a commercial building,45,2018.0,… heat pump for heating. The effect of using geocooling on the ground temperature and the heating performance of the heat pump … and thermal energy storage (TES) to reduce the energy …,https://www.sciencedirect.com/science/article/pii/S0360544217320480,,0,"heat pump, thermal energy storage"
Design aspects for large-scale pit and aquifer thermal energy storage for district heating and cooling,81,2018.0,… of aquifer thermal energy storage (ATES) or pit thermal energy storage (… temperature heat source for one or more heat pumps. After the heat transfer the chilled water from the heat pump…,https://www.sciencedirect.com/science/article/pii/S1876610218305198,,0,"heat pump, thermal energy storage"
Smart grid and PV driven ground heat pump as thermal battery in small buildings for optimized electricity consumption,34,2018.0,… thermal energy storage … heat pump system in combination with a building containing differently designed TABS can act as a thermal battery when the heat pump system supplies space …,https://www.sciencedirect.com/science/article/pii/S0038092X18308570,,0,"heat pump, thermal energy storage"
Investigation on the feasibility and performance of transcritical CO2 heat pump integrated with thermal energy storage for space heating,54,2019.0,"… a transcritical CO 2 heat pump unit integrated with two thermal energy storage (TES) … heating capacity and energy consumption decreased by 21 and 24%, respectively, and the heating …",https://www.sciencedirect.com/science/article/pii/S0960148118313557,,0,"heat pump, thermal energy storage"
"Smart integration of photovoltaic production, heat pump and thermal energy storage in residential applications",65,2019.0,"… Moreover, we dissect the role of the thermal energy storage (TES) to improve the efficiency of such an energy system by effectively coupling PV electricity production and thermal …",https://www.sciencedirect.com/science/article/pii/S0038092X18305577,,0,"heat pump, thermal energy storage"
Experimental study of a domestic solar-assisted ground source heat pump with seasonal underground thermal energy storage through shallow boreholes,106,2019.0,… ground heat exchanger and provide seasonal heat storage. … Source Heat Pump (SAGSHP) system for domestic heating … to store heat seasonally in an underground ‘earth energy bank…,https://www.sciencedirect.com/science/article/pii/S1359431119313031,,0,"heat pump, thermal energy storage"
Designing a novel solar-assisted heat pump system with modification of a thermal energy storage unit,23,2019.0,… energy storage units is an effective way for heating systems … heat pump with thermal energy system has been designed which uses the solar collector as the evaporator of the heat pump…,https://journals.sagepub.com/doi/abs/10.1177/0957650919847934,,0,"heat pump, thermal energy storage"
High temperature air source heat pump coupled with thermal energy storage: Comparative performances and retrofit analysis,21,2019.0,… a domestic high temperature air source heat pump coupled with thermal energy storage in terms … that continuous coupling between the heat pump and storage to heat the house had the …,https://www.sciencedirect.com/science/article/pii/S1876610219308987,,0,"heat pump, thermal energy storage"
"Cost optimal self-consumption of PV prosumers with stationary batteries, heat pumps, thermal energy storage and electric vehicles across the world up to …",129,2019.0,"… applications require low temperature energy (ie in the range of 50–80 C) and can thus utilise sensible thermal energy storage systems to provide the necessary heating (Facci et al., in …",https://www.sciencedirect.com/science/article/pii/S0038092X19304281,,0,"heat pump, thermal energy storage"
Thermal energy storage in district heating and cooling systems: A review,378,2019.0,"… available thermal energy storage technologies, when combined with district heating and … When the electricity price is low (such as at night), the heat pumps can be used to transform …",https://www.sciencedirect.com/science/article/pii/S0306261919311481,,0,"heat pump, thermal energy storage"
Study on performance evaluation of CO2 heat pump system integrated with thermal energy storage for space heating,13,2019.0,"… terminal, due to the higher inlet water temperature at the gas cooler, … heat pump system integrated with thermal energy storage (TES) systems was developed in this paper. The heating …",https://www.sciencedirect.com/science/article/pii/S1876610219303583,,0,"heat pump, thermal energy storage"
Pumped thermal energy storage (PTES) as smart sector-coupling technology for heat and electricity,131,2019.0,"… energy required for operating the heat pump can be reduced accordingly. If the minimal … m³ and by seasonal thermal energy storage in pit thermal energy storages of 10,000 to 200,000 …",https://www.sciencedirect.com/science/article/pii/S0360544219311879,,0,"heat pump, thermal energy storage"
Improved thermal energy storage for nearly zero energy buildings with PCM integration,108,2019.0,"… water temperature for longer period of time. The advantage of PCM in thermal energy storage … Advanced hot/cold storage units for thermal energy storage of heat pump that runs on PV, …",https://www.sciencedirect.com/science/article/pii/S0038092X19308229,,0,"heat pump, thermal energy storage"
Application of hybrid PCM thermal energy storages with and without al foams in solar heating/cooling and ground source absorption heat pump plant: An energy and …,24,2019.0,"… (solar thermal and ground) absorption heat pump system. The solar thermal energy is used … (DHW) and for heating, and it is also used as heat source for the heat pump, or to regenerate …",https://www.mdpi.com/2076-3417/9/5/1007,,0,"heat pump, thermal energy storage"
Environmental performance of innovative ground-source heat pumps with PCM energy storage,37,2019.0,… thermal energy storage containing phase-change materials (PCMs). The switch from sensible- to latent-heat storage … 1 kWh of thermal energy (kWht) provided by the heat pump to the …,https://www.mdpi.com/1996-1073/13/1/117,,0,"heat pump, thermal energy storage"
Performance of heat pump integrated phase change material thermal storage for electric load shifting in building demand side management,103,2019.0,"… based thermal energy storage for heating and heat pumps applications, and this study presents a reduced analytical method to approximate the type and size of thermal energy storage …",https://www.sciencedirect.com/science/article/pii/S0378778818333115,,0,"heat pump, thermal energy storage"
A pumped thermal energy storage cycle with capacity for concentrated solar power integration,32,2019.0,"… stores electricity in the form of thermal exergy. During charge, a heat pump transfers thermal energy … assumes that the cold thermal energy delivered by the heat pump is rejected to the …",https://ieeexplore.ieee.org/abstract/document/8867222/,,0,"heat pump, thermal energy storage"
Grid-edge technology-Exploring the flexibility potential of a heat pump and thermal energy storage system,5,2019.0,… potential of a domestic scale heat pump with thermal energy storage in a typical Irish home … to both heat pump and thermal storage capacities for three days with wind energy shares of …,https://www.e3s-conferences.org/articles/e3sconf/abs/2019/37/e3sconf_clima2019_06002/e3sconf_clima2019_06002.html,,0,"heat pump, thermal energy storage"
… in seasonal thermal energy storage for solar district heating applications: A critical review on large-scale hot-water tank and pit thermal energy storage …,291,2019.0,"… energy availability and buildings’ demand. Accordingly, this study reviews briefly the different seasonal thermal energy storage technologies that are feasible for district heating …",https://www.sciencedirect.com/science/article/pii/S0306261919301837,,0,"heat pump, thermal energy storage"
Heating and energy storage characteristics of multi-split air source heat pump based on energy storage defrosting,34,2019.0,"… method based on phase change energy storage was developed and investigated, and the … energy storage, it is necessary to investigate the characteristics of heating and energy storage …",https://www.sciencedirect.com/science/article/pii/S0306261919300777,,0,"heat pump, thermal energy storage"
Sizing domestic air-source heat pump systems with thermal storage under varying electrical load shifting strategies,34,2019.0,… The demand for local heat storage to help manage energy demand in dwellings is likely to … of heat through heat pumps becomes more widespread. Sizing thermal energy storage …,https://www.sciencedirect.com/science/article/pii/S0306261919314989,,0,"heat pump, thermal energy storage"
… a residential building cluster into electricity prosumers in Sweden: Optimal design of a coupled PV-heat pump-thermal storage-electric vehicle system,127,2019.0,"… air heat pump, (3) thermal energy storage for storing excess PV electricity by using heat pump, and (4) PV electricity sharing within the building cluster for thermal/electrical demand (…",https://www.sciencedirect.com/science/article/pii/S030626191931551X,,0,"heat pump, thermal energy storage"
Assessment of short-term aquifer thermal energy storage for demand-side management perspectives: Experimental and numerical developments,28,2019.0,"… thermal energy storage and recovery. This experiment has shown that up to 90% of the stored thermal energy … a productive aquifer is present, groundwater heat pumps (GWHP) offer a …",https://www.sciencedirect.com/science/article/pii/S0306261919305124,,0,"heat pump, thermal energy storage"
Pumped thermal energy storage with heat pump-ORC-systems: Comparison of latent and sensible thermal storages for various fluids,83,2020.0,"… In addition, due to the use of the same heat exchanger from the heat pump to the thermal energy storage and from the thermal energy storage to the ORC, an identical heat flow is …",https://www.sciencedirect.com/science/article/pii/S0306261920313970,,0,"heat pump, thermal energy storage"
Influence of thermal energy storage and heat pump parametrization for demand-side-management in a nearly-zero-energy-building using model predictive …,58,2020.0,"… energy … heat storage sizes and heat pump powers on cost savings and shifting potential, focussing on the Luxembourgish context, when variable electricity prices based on the electricity …",https://www.sciencedirect.com/science/article/pii/S0378778820313086,,0,"heat pump, thermal energy storage"
Experimental investigation on thermal characteristics of transcritical CO2 heat pump unit combined with thermal energy storage for residential heating,53,2020.0,"… , ambient temperature, supply/return water temperature were … source heat pump unit without thermal energy storage was … ) of the CO 2 air source heat pump unit decreased by 18.8%, …",https://www.sciencedirect.com/science/article/pii/S1359431119338621,,0,"heat pump, thermal energy storage"
Solar seasonal thermal energy storage for space heating in residential buildings: Optimization and comparison with an air-source heat pump,15,2020.0,"… -source heat pump (ASHP) system with a solar seasonal thermal energy storage (STES) system for space heating … Three heating systems, solar STES, ASHP, and ASHP with short-term …",https://www.tandfonline.com/doi/abs/10.1080/15567249.2020.1786192,,0,"heat pump, thermal energy storage"
Investigation of a solar assisted heat pump wheat drying system with underground thermal energy storage tank,57,2020.0,"… in the TES tank and ground to use it for heating systems. In this study, modeling of a wheat … a heat pump and underground TES tank charged by solar energy is developed using energy …",https://www.sciencedirect.com/science/article/pii/S0038092X20301286,,0,"heat pump, thermal energy storage"
Comparison of metaheuristic optimisation methods for grid-edge technology that leverages heat pumps and thermal energy storage,21,2020.0,"… Part of the required flexibility can be offered by energy flexible buildings [5]. For instance, … grid by heat pump and thermal energy storage (TES) systems. A large number of heat pumps …",https://www.sciencedirect.com/science/article/pii/S1364032120302574,,0,"heat pump, thermal energy storage"
Thermal energy storage using absorption cycle and system: A comprehensive review,112,2020.0,"… The integration of absorption thermal energy storage with absorption chiller/heat pump needs external tanks. Depending on the system and the required output, different external tanks …",https://www.sciencedirect.com/science/article/pii/S0196890420300182,,0,"heat pump, thermal energy storage"
Thermal energy storage based (TES-based) reverse cycle defrosting control strategy optimization for a cascade air source heat pump,33,2020.0,… requirements for defrosting of cascade air source heat pumps (CASHPs). The energy stored in the phase change material based heat exchanger (PCM-HE) is the heat source for both …,https://www.sciencedirect.com/science/article/pii/S0378778819329974,,0,"heat pump, thermal energy storage"
Thermal performance of a solar‐assisted heat pump drying system with thermal energy storage tank and heat recovery unit,17,2020.0,"… pump (SAHP) drying system with underground thermal energy storage (TES) tank and heat … The SAHP drying system is made up of a drying unit, a heat pump, flat plate solar collectors, …",https://onlinelibrary.wiley.com/doi/abs/10.1002/er.4966,,0,"heat pump, thermal energy storage"
Mapping of performance of pumped thermal energy storage (Carnot battery) using waste heat recovery,111,2020.0,… Pumped thermal energy storage (PTES or Carnot battery) converts electric energy to thermal energy with a heat pump (or another heating system) when electricity production is greater …,https://www.sciencedirect.com/science/article/pii/S0360544220320703,,0,"heat pump, thermal energy storage"
… of Low temperature energy storage for cold-climate multi-family residences using a geothermal heat pump system with integrated phase change material storage tank,36,2020.0,"… ) storage tank. Described in what follows is a review of the literature on energy use in multi-family dwellings, thermal … climates, and use of thermal energy storage (TES) in GHP systems. …",https://www.sciencedirect.com/science/article/pii/S0375650519304559,,0,"heat pump, thermal energy storage"
A trans-critical carbon dioxide energy storage system with heat pump to recover stored heat of compression,45,2020.0,… Bagdanavicius and Jenkins [11] studied a novel compressed air energy storage combined with thermal energy storage (CAES-TES) system to utilize the compression process …,https://www.sciencedirect.com/science/article/pii/S096014812030121X,,0,"heat pump, thermal energy storage"
Multi-criteria investigation of a pumped thermal electricity storage (PTES) system with thermal integration and sensible heat storage,99,2020.0,"… low-grade thermal energy integration is … -temperature heat pump for the charging phase. As previously demonstrated, the low-grade thermal energy can be provided at the heat pump …",https://www.sciencedirect.com/science/article/pii/S0196890420300662,,0,"heat pump, thermal energy storage"
Thermal energy storage for grid applications: Current status and emerging trends,132,2020.0,"… of wind power in combination with the installation of heat pumps [74]. Likewise, the thermal storage provided by buildings where heat pumps are installed is assessed in [75] in systems …",https://www.mdpi.com/1996-1073/13/2/340,,0,"heat pump, thermal energy storage"
Design and experimental investigation of a phase change energy storage air-type solar heat pump heating system,43,2020.0,"… At the end of the solar heating mode at approximately 18:00 pm, the heat pump begins to operate, and the thermal energy stored in the PCM core functions as the heat source of the …",https://www.sciencedirect.com/science/article/pii/S1359431120329884,,0,"heat pump, thermal energy storage"
Influence of electricity prices on energy flexibility of integrated hybrid heat pump and thermal storage systems in a residential building,78,2020.0,… influence of electricity tariffs on energy flexibility in buildings and associated energy costs. A … with a hybrid heat pump which is coupled with a thermal energy storage unit and a gas …,https://www.sciencedirect.com/science/article/pii/S0378778819335285,,0,"heat pump, thermal energy storage"
Underground thermal heat storage and ground source heat pump activities in Turkey,11,2020.0,"… In the context of ongoing studies of underground thermal energy storage and ground source heat pump design, rock thermal conductivity and intact ground temperatures were …",https://www.sciencedirect.com/science/article/pii/S0038092X18312301,,0,"heat pump, thermal energy storage"
Simulation and comparative assessment of heating systems with tank thermal energy storage–A Swiss case study,14,2020.0,"… thermal energy storage (TTES) for decarbonising heating. It simulates hourly energy flows and compares different heating … & heat pump, and a system having only a centralised air-water …",https://www.sciencedirect.com/science/article/pii/S2352152X20316479,,0,"heat pump, thermal energy storage"
Identification of a dynamic system model for a building and heating system including heat pump and thermal energy storage,8,2020.0,… Temperature sensors for the data logger and the heat pump were Negative-Temperature-Coefficient thermistors with a tolerance of 5% (accuracy of 0.1 C at 20 C). Flow meters were …,https://www.sciencedirect.com/science/article/pii/S2215016120300856,,0,"heat pump, thermal energy storage"
Effects of decentral heat pump operation on electricity storage requirements in Germany,21,2020.0,… decentral heat pump flexibilisation through thermal energy storage units on electricity storage … model for the German electricity system based on the Open Energy Modelling Framework (…,https://www.mdpi.com/1996-1073/13/11/2878,,0,"heat pump, thermal energy storage"
Review on compression heat pump systems with thermal energy storage for heating and cooling of buildings,99,2021.0,… In this article are therefore presented different kinds of heat pump systems for heating … heat pumps) that have integrated thermal energy storage either in the form of water (ice) storage …,https://www.sciencedirect.com/science/article/pii/S2352152X21003145,,0,"heat pump, thermal energy storage"
Experimental investigation of a novel thermal energy storage unit in the heat pump system,29,2021.0,"… By using thermal energy storage technologies in heat pump systems, the effective operation of the heating system and further reduction of energy consumption can be achieved. …",https://www.sciencedirect.com/science/article/pii/S0959652621018254,,0,"heat pump, thermal energy storage"
Enabling technologies for sector coupling: A review on the role of heat pumps and thermal energy storage,18,2021.0,"… Power-to-heat energy conversion and storage … both thermal and electric grids. In the present paper, a comprehensive analysis of the role of heat pumps and thermal energy storage for …",https://www.mdpi.com/1996-1073/14/24/8195,,0,"heat pump, thermal energy storage"
Techno-economic analysis of air source heat pump combined with latent thermal energy storage applied for space heating in China,68,2021.0,"… improve the heating performance of conventional air source heat pump system operated in cold regions, an air source heat pump system combined with latent thermal energy storage (…",https://www.sciencedirect.com/science/article/pii/S1359431120339120,,0,"heat pump, thermal energy storage"
The operation of district heating with heat pumps and thermal energy storage in a zero-emission scenario,31,2021.0,… heating operation model simulation to find low cost combinations of heat pump and thermal energy storage … combinations of heat pump and thermal energy storage sizes are calculated. …,https://www.sciencedirect.com/science/article/pii/S2352484721007617,,0,"heat pump, thermal energy storage"
Experimental investigation on the dynamic thermal performance of the parallel solar-assisted air-source heat pump latent heat thermal energy storage system,37,2021.0,"… In this study, a dual-source solar-heat pump latent heat thermal energy storage system for … renewable energy sources. An experimental setup mainly consisting of a solar heat collector …",https://www.sciencedirect.com/science/article/pii/S0960148121012337,,0,"heat pump, thermal energy storage"
Thermo-economic analysis of the pumped thermal energy storage with thermal integration in different application scenarios,89,2021.0,"… Pumped thermal energy storage (PTES) refers to a promising electricity storage technology that converts electricity into heat using the heat pump for cheaper storage, and then converts …",https://www.sciencedirect.com/science/article/pii/S019689042100248X,,0,"heat pump, thermal energy storage"
Experimental investigation of the novel melting point modified Phase–Change material for heat pump latent heat thermal energy storage application,35,2021.0,"… energy demands worldwide [6]. As shown in Fig. 1, a typical heat pump latent heat thermal energy storage (… an HP as the primary thermal energy supplier and an LHTES unit to store the …",https://www.sciencedirect.com/science/article/pii/S0360544220322982,,0,"heat pump, thermal energy storage"
Optimal operation of low-capacity heat pump systems for residential buildings through thermal energy storage,4,2021.0,"… performance deterioration of the heat pump under frequent part-… a thermal storage between the heat pump and the heat … and integration of heat pumps and thermal storages, we have …",https://www.mdpi.com/2071-1050/13/13/7200,,0,"heat pump, thermal energy storage"
… methodology and case study for monitoring and performance analysis of large-scale ground source heat pump (GSHP) and borehole thermal energy storage (BTES) …,14,2021.0,"… In this context, ground source heat pumps (GSHP) in tandem with underground thermal energy storage (UTES) is an attractive technological option for efficient dispatching of heating …",https://www.mdpi.com/1996-1073/14/6/1523,,0,"heat pump, thermal energy storage"
Investigation and optimization of a solar-assisted pumped thermal energy storage system with flat plate collectors,52,2021.0,… providing heat input of a relatively high temperature in the heat pump of the pumped thermal energy storage system is an excellent choice for recovering higher amounts of electricity. …,https://www.sciencedirect.com/science/article/pii/S0196890421003137,,0,"heat pump, thermal energy storage"
A new solar assisted heat pump system with underground energy storage: modelling and optimisation,11,2021.0,… the waste heat from PVT panels cooling. The thermal energy produced by the solar collectors is used for both domestic hot water preparation and thermal energy storage. Both PVT …,https://www.mdpi.com/1996-1073/14/16/5137,,0,"heat pump, thermal energy storage"
Environmental impacts of aquifer thermal energy storage (ATES),32,2021.0,… This is due to the direct cooling without the use of a heat pump as assumed in the present study. The findings therefore confirm that ATES cooling should be done directly whenever …,https://www.sciencedirect.com/science/article/pii/S1364032121008388,,0,"heat pump, thermal energy storage"
Hybrid cascade heat pump and thermal-electric energy storage system for residential buildings: Experimental testing and performance analysis,13,2021.0,… coupled with PV for extending the operating hours of heat pumps … of PCMs for thermal energy storage was assessed. Their … temperature side of the thermally-driven chiller/heat pump [26…,https://www.mdpi.com/1996-1073/14/9/2580,,0,"heat pump, thermal energy storage"
Addressing energy storage needs at lower cost via on-site thermal energy storage in buildings,83,2021.0,"… using heat pumps powered by renewable energy. TES … heating will be provided by heat pumps, as heat pumps are one of the main options under consideration to decarbonize heating …",https://pubs.rsc.org/en/content/articlehtml/2021/ee/d1ee01992a,,0,"heat pump, thermal energy storage"
Potential of utilizing thermal energy storage integrated ground source heat pump system to reshape electricity demand in the United States,7,2021.0,… source heat pump (GSHP) system integrated with underground thermal energy storage (… demand of buildings while still satisfying their thermal demands. This study assessed the …,https://asmedigitalcollection.asme.org/sustainablebuildings/article-abstract/2/3/031003/1115313,,0,"heat pump, thermal energy storage"
Latent heat storage integration into heat pump based heating systems for energy-efficient load shifting,44,2021.0,… latent heat thermal energy storage (… heat thermal energy storage (LHTES) is one of TES technologies receiving increasing research interest and field installation in building heating and …,https://www.sciencedirect.com/science/article/pii/S0196890421002181,,0,"heat pump, thermal energy storage"
Performance and operation strategy optimization of a new dual-source building energy supply system with heat pumps and energy storage,39,2021.0,"… The application form of SWHP is abundant, and its complementary energy can be geothermal energy and energy from rivers or sewage. Many related studies have also shown that the …",https://www.sciencedirect.com/science/article/pii/S0196890421003800,,0,"heat pump, thermal energy storage"
Structure and control co-optimization for an ejector expansion heat pump coupled with thermal storages,10,2021.0,… of heat pump system combined with thermal energy storages are coupled tasks and very important for enhancement of overall energy … are heat pump rating and thermal energy storage …,https://www.sciencedirect.com/science/article/pii/S0378778821000396,,0,"heat pump, thermal energy storage"
Important social and technical factors shaping the prospects for thermal energy storage,14,2021.0,… through which thermal storage coupled with heat pumps can support a decarbonised … of thermal energy storage including the technology's potential role and why the UK energy system …,https://www.sciencedirect.com/science/article/pii/S2352152X21005995,,0,"heat pump, thermal energy storage"
Operational optimisation of an air-source heat pump system with thermal energy storage for domestic applications,29,2022.0,"… In this work, thermal storage volumes typical of heat pump products for small- or medium-sized dwellings (200 L) are assumed for the two configurations, aiming to demonstrate whether …",https://www.sciencedirect.com/science/article/pii/S0196890422012043,,0,"heat pump, thermal energy storage"
Dynamic Modeling and Flexibility Analysis of an Integrated Electrical and Thermal Energy System With the Heat Pump–Thermal Storage,12,2022.0,"… supply for end users, this article introduces the electric heat pump (HP) and thermal energy storage device (TES) on the basis of the existing IETEs so as to meet the new …",https://www.frontiersin.org/articles/10.3389/fenrg.2022.817503/full,,0,"heat pump, thermal energy storage"
Demonstration study on ground source heat pump heating system with solar thermal energy storage for greenhouse heating,27,2022.0,… ground source heat pump (GSHP) heating system with seasonal solar thermal energy storage (SSTES) and diurnal solar thermal energy storage (DSTES) is constructed for greenhouse …,https://www.sciencedirect.com/science/article/pii/S2352152X22012968,,0,"heat pump, thermal energy storage"
Numerical modeling of latent heat thermal energy storage integrated with heat pump for domestic hot water production,14,2022.0,… Previous thermal energy storages utilizing phase … a heat pump and a thermal energy storage for a responsive simultaneous consumption and charging of the thermal energy storage up …,https://www.sciencedirect.com/science/article/pii/S1359431122007608,,0,"heat pump, thermal energy storage"
Performance investigation on an air source heat pump system with latent heat thermal energy storage,26,2022.0,"… air source heat pump (ASHP) system integrated with a latent heat thermal energy storage (LTES) unit based on a specially-designed heat exchanger, condensing heat storage unit, to …",https://www.sciencedirect.com/science/article/pii/S0360544221021460,,0,"heat pump, thermal energy storage"
An investigation on potential use of ice thermal energy storage system as energy source for heat pumps,12,2022.0,… with heating demands. This work offers to use an ice storage system in the heat pump as the energy … of performance (COP) values for the ice storage integrated air conditioning (AC) are …,https://www.sciencedirect.com/science/article/pii/S2352152X22015766,,0,"heat pump, thermal energy storage"
"Renewable energy systems for building heating, cooling and electricity production with thermal energy storage",106,2022.0,"… is influenced by strong seasonal heating peaks more than by overall energy consumption. With the modernisation of buildings, thermal energy storage and heat pumps with backup gas …",https://www.sciencedirect.com/science/article/pii/S1364032122004592,,0,"heat pump, thermal energy storage"
"Classification, potential role, and modeling of power-to-heat and thermal energy storage in energy systems: A review",27,2022.0,"… heating systems as the most promising power-to-heat options. We grouped the most promising thermal energy storage … In this study, hybrid heating systems refer to heat pumps coupled …",https://www.sciencedirect.com/science/article/pii/S2213138822006038,,0,"heat pump, thermal energy storage"
"Phase change material evolution in thermal energy storage systems for the building sector, with a focus on ground-coupled heat pumps",18,2022.0,"… of PCMs to ground-coupled heat pump (GCHP) technology is discussed. In fact, this technology, by employing the soil as a form of underground thermal energy storage, is one of the …",https://www.mdpi.com/2073-4360/14/3/620,,0,"heat pump, thermal energy storage"
Performance study of transcritical CO2 heat pump integrated with ejector and latent thermal energy storage for space heating,19,2022.0,"… CO 2 heat pump integrated with ejector and latent heat energy storage system, and compares the performance of the system with and without energy storage equipment based on …",https://www.sciencedirect.com/science/article/pii/S0196890422007725,,0,"heat pump, thermal energy storage"
"… , economic performance investigation and multi-objective optimization of reversible heat pump-organic Rankine cycle integrating with thermal energy storage",13,2022.0,"… Similarly, thermal energy storage is an important component to couple the charging and discharging cycle, and the heat transfer performance of thermal energy storage should be …",https://www.sciencedirect.com/science/article/pii/S2214157X22005639,,0,"heat pump, thermal energy storage"
On the operational characteristics and economic value of pumped thermal energy storage,12,2022.0,"… Pumped thermal energy storage (PTES) systems … heat pump to store electricity in the form of thermal energy, and subsequently dispatch the stored thermal energy to generate electricity …",https://www.sciencedirect.com/science/article/pii/S2352152X2201009X,,0,"heat pump, thermal energy storage"
Heating performance of swimming pool incorporated solar assisted heat pump and underground thermal energy storage tank: A case study,12,2022.0,"… heating system located in South Brazil. The main purpose of this study was to analyze the energy savings potential of the heat pump by … to water heat pumps, air-source heat pumps, and …",https://onlinelibrary.wiley.com/doi/abs/10.1002/er.7221,,0,"heat pump, thermal energy storage"
Design energy flexibility characterisation of a heat pump and thermal energy storage in a Comfort and Climate Box,9,2022.0,"… the market penetration of heat pumps, the ‘Comfort … a heat pump, a thermal energy storage and the necessary control modules, but additional elements such as a battery energy storage …",https://www.sciencedirect.com/science/article/pii/S1359431122010857,,0,"heat pump, thermal energy storage"
Electrical energy storage using a supercritical CO2 heat pump,28,2022.0,… Thermal Energy Storage (PTES) configuration that works with supercritical CO 2 as the working fluid and molten salts as the thermal storage … unit of energy discharged from this storage …,https://www.sciencedirect.com/science/article/pii/S2352484722000737,,0,"heat pump, thermal energy storage"
A review of thermal energy storage technologies for seasonal loops,198,2022.0,"… facing these methods of seasonal thermal energy storage, and … facilitate wider levels of adoption throughout energy systems. … enables heating provision without the need for heat pumps …",https://www.sciencedirect.com/science/article/pii/S0360544221024555,,0,"heat pump, thermal energy storage"
Assessment of the off-design performance of a solar thermally-integrated pumped-thermal energy storage,17,2022.0,"… thermal oil mass flow rate circulating in the heat pump condenser. The heat pump thermal … temperatures on the solar field side and no thermal energy stored in the buffer, the HTHP is …",https://www.sciencedirect.com/science/article/pii/S0960148122015993,,0,"heat pump, thermal energy storage"
Comparative analysis and optimization of pumped thermal energy storage systems based on different power cycles,26,2022.0,"… of heat pump cycles (HP), thermal energy storage systems and … , electricity from the grid drives a heat pump compressor to … heat of the superheated vapor is then released and stored …",https://www.sciencedirect.com/science/article/pii/S0196890422003776,,0,"heat pump, thermal energy storage"
